centroid_y,centroid_x,mouse_id,frame
353.72747580044677,87.88384214445271,2,155
139.55696202531647,566.2708860759494,1,156
353.44947209653094,88.7579185520362,2,156
139.56273764258555,566.2750316856781,1,157
353.0443942814146,88.99021820917983,2,157
139.58280657395701,566.2313527180784,1,158
353.02188679245285,88.9388679245283,2,158
139.61034047919293,566.2080706179066,1,159
352.95523520485585,88.7268588770865,2,159
139.61034047919293,566.2080706179066,1,160
352.8045627376426,88.55285171102662,2,160
139.60353535353536,566.239898989899,1,161
352.59877017678707,88.42813220599538,2,161
139.60353535353536,566.239898989899,1,162
352.391975308642,88.36496913580247,2,162
139.60353535353536,566.239898989899,1,163
352.1837048424289,88.46733282090699,2,163
139.59165613147914,566.259165613148,1,164
352.00525525525524,88.64114114114115,2,164
139.5723350253807,566.2893401015228,1,165
351.92486851990986,88.58677685950413,2,165
139.5746835443038,566.2506329113924,1,166
351.98146775389176,88.60415122312824,2,166
139.56637168141592,566.2338811630847,1,167
352.2639296187683,88.84384164222874,2,167
139.56637168141592,566.2338811630847,1,168
352.3577712609971,89.05058651026393,2,168
139.55934343434345,566.2310606060606,1,169
352.5105454545455,88.976,2,169
139.55359394703657,566.2143757881463,1,170
352.55628177196803,88.98910675381264,2,170
139.55359394703657,566.2143757881463,1,171
352.4878587196468,88.87270051508462,2,171
139.52970922882426,566.2035398230089,1,172
352.53397341211223,88.74002954209749,2,172
139.47582697201017,566.2430025445293,1,173
352.42717717717716,88.27552552552552,2,173
139.36282051282052,566.3025641025641,1,174
352.00970873786406,87.76699029126213,2,174
139.37772087067862,566.2983354673496,1,175
351.95957284515634,87.24866514111365,2,175
139.37772087067862,566.2983354673496,1,176
351.76661514683155,86.90417310664606,2,176
139.4771573604061,566.244923857868,1,177
351.75583203732504,86.78849144634526,2,177
139.4771573604061,566.244923857868,1,178
351.8932411674347,87.02380952380952,2,178
139.4771573604061,566.244923857868,1,179
351.95433789954336,87.26636225266363,2,179
139.4866581956798,566.2642947903431,1,180
351.95281582952816,87.27016742770168,2,180
139.4866581956798,566.2642947903431,1,181
352.2094594594595,87.66891891891892,2,181
139.4866581956798,566.2642947903431,1,182
352.2994772218073,87.78267363704256,2,182
139.49491094147584,566.2748091603054,1,183
352.37061894108876,87.94780014914244,2,183
139.5127551020408,566.3073979591836,1,184
352.5132158590308,88.2511013215859,2,184
139.48852040816325,566.2984693877551,1,185
352.4424908424908,88.26813186813187,2,185
139.48025477707006,566.2777070063694,1,186
352.47337709700946,88.3668854850474,2,186
139.47837150127228,566.2849872773537,1,187
352.43140132061626,88.25238444607483,2,187
139.46692111959288,566.3167938931298,1,188
352.4435424354244,88.04575645756458,2,188
139.51399491094148,566.2824427480916,1,189
352.3231114435303,87.962602842184,2,189
139.5707006369427,566.3197452229299,1,190
352.2565249813572,87.99850857568978,2,190
139.50254452926208,566.263358778626,1,191
351.91960931630354,88.02479338842976,2,191
139.46683673469389,566.281887755102,1,192
351.7759146341463,87.91692073170732,2,192
139.46683673469389,566.281887755102,1,193
351.5641813989239,87.7478862413528,2,193
139.45732484076433,566.2662420382165,1,194
351.48735632183906,87.70114942528735,2,194
139.41116751269035,566.241116751269,1,195
351.57296466973884,87.73502304147465,2,195
139.4554707379135,566.1221374045801,1,196
351.5983037779491,87.8750963762529,2,196
139.4108723135272,566.1921618204804,1,197
351.28267716535436,87.41102362204724,2,197
139.46608040201005,566.1394472361809,1,198
350.7881219903692,86.74317817014446,2,198
139.45169385194478,566.1317440401506,1,199
350.6526655896607,86.47172859450727,2,199
139.42893081761005,566.1710691823899,1,200
350.5524193548387,86.21612903225807,2,200
139.3894472361809,566.2437185929648,1,201
350.2734693877551,85.34122448979592,2,201
139.37531486146096,566.2619647355164,1,202
350.26683087027914,84.688013136289,2,202
139.4090338770389,566.198243412798,1,203
350.37560975609756,84.68211382113822,2,203
139.42428035043804,566.1364205256571,1,204
350.69498381877025,84.66585760517799,2,204
139.43538268506902,566.1706398996236,1,205
350.98942229454843,84.75915378356387,2,205
139.39672544080605,566.2078085642318,1,206
351.1951219512195,84.3219512195122,2,206
139.38685208596712,566.2490518331226,1,207
351.1761363636364,83.58603896103897,2,207
139.37027707808565,566.2002518891687,1,208
351.2802907915993,83.6470113085622,2,208
139.39798488664988,566.2267002518892,1,209
351.21150729335494,84.24959481361427,2,209
139.3846153846154,566.2509457755359,1,210
351.1701954397394,84.49022801302931,2,210
139.3590391908976,566.2515802781289,1,211
350.45853658536583,84.7520325203252,2,211
139.3590391908976,566.2515802781289,1,212
350.2230215827338,84.89368505195843,2,212
139.3904282115869,566.227959697733,1,213
350.13895582329314,85.05301204819277,2,213
139.44374209860936,566.2402022756005,1,214
349.956590370955,85.63299131807419,2,214
139.42676767676767,566.2335858585859,1,215
349.8698683191325,86.48954298993029,2,215
139.40983606557376,566.2257250945776,1,216
349.6952455183164,87.14809041309431,2,216
139.46700507614213,566.3274111675127,1,217
349.2389105058366,87.66614785992218,2,217
139.47776365946632,566.3176620076239,1,218
349.15842349304484,88.37326120556415,2,218
139.49171974522292,566.2840764331211,1,219
349.0433101314772,88.65970610982212,2,219
139.46658259773014,566.1916771752838,1,220
348.89164086687305,88.77321981424149,2,220
139.27551020408163,566.219387755102,1,221
348.8496420047733,89.08512330946698,2,221
139.21146496815285,566.1324840764331,1,222
348.6715566422168,88.85737571312143,2,222
139.20229007633588,566.1323155216285,1,223
348.38398018166805,88.19983484723369,2,223
139.0522193211488,566.1906005221932,1,224
347.97581317764804,87.98999165971642,2,224
138.68668407310705,566.251958224543,1,225
347.94925124792013,87.99500831946756,2,225
138.55626598465474,566.0447570332481,1,226
347.44462674323216,87.9909762100082,2,226
138.3780332056194,566.066411238825,1,227
347.49876543209876,87.90699588477366,2,227
138.1748427672956,566.1094339622641,1,228
347.51903973509934,87.72102649006622,2,228
138.02579852579854,566.3746928746929,1,229
347.65365448504986,87.61960132890366,2,229
137.82912154031288,566.6161251504212,1,230
347.67563025210086,87.37058823529412,2,230
137.2957422324511,566.692750287687,1,231
347.6737288135593,87.19830508474577,2,231
137.18202502844142,567.0329920364051,1,232
347.6254208754209,87.21885521885523,2,232
137.08134490238612,567.2917570498915,1,233
347.66442953020135,87.38674496644295,2,233
137.36120042872454,567.7792068595927,1,234
347.8001651527663,87.69199009083403,2,234
137.16004296455424,567.9978517722878,1,235
347.85876623376623,88.00811688311688,2,235
137.26766595289078,568.3640256959314,1,236
347.87854251012146,88.23562753036437,2,236
137.43899782135077,568.7755991285403,1,237
347.98476343223734,88.36567762630312,2,237
137.28969957081546,568.6652360515021,1,238
347.9546899841018,88.59538950715421,2,238
137.36882546652032,568.9802414928649,1,239
347.9626093874304,88.57756563245823,2,239
137.26499454743728,568.856052344602,1,240
347.98180379746833,88.6242088607595,2,240
137.3194748358862,568.9245076586433,1,241
347.9691699604743,88.62845849802372,2,241
137.248087431694,568.9486338797814,1,242
347.97077409162716,88.6650868878357,2,242
137.3048245614035,568.9594298245614,1,243
348.0198098256735,88.71156893819334,2,243
137.32563256325633,568.9438943894389,1,244
348.0810166799047,88.71723590150913,2,244
137.34065934065933,568.9318681318681,1,245
348.0490118577075,88.86324110671937,2,245
137.34983498349834,568.935093509351,1,246
348.0472440944882,88.90314960629921,2,246
137.45082872928177,568.8861878453039,1,247
348.0472440944882,88.90314960629921,2,247
137.49334811529934,568.9268292682926,1,248
348.0472440944882,88.90314960629921,2,248
137.49557522123894,568.9369469026549,1,249
348.0472440944882,88.90314960629921,2,249
137.27813852813853,568.5768398268398,1,250
348.1248025276461,88.83649289099526,2,250
137.23491379310346,568.5905172413793,1,251
348.14050235478805,88.93171114599686,2,251
137.1793770139635,568.6133190118153,1,252
348.15342250196693,88.89614476789929,2,252
137.09625668449198,568.6,1,253
348.1631537861046,89.0023419203747,2,253
137.09625668449198,568.6,1,254
348.14039215686273,88.96156862745099,2,254
137.14978448275863,568.4924568965517,1,255
348.15830721003135,88.9921630094044,2,255
137.1342642320086,568.5102040816327,1,256
348.21209740769837,88.96072270227808,2,256
137.0951871657754,568.511229946524,1,257
348.49768518518516,89.29398148148148,2,257
137.11324786324786,568.5213675213676,1,258
349.42426470588236,90.11985294117648,2,258
137.11324786324786,568.5213675213676,1,259
350.93260869565216,91.36086956521739,2,259
137.0982905982906,568.517094017094,1,260
351.30703624733474,91.94527363184079,2,260
137.14393125671322,568.5757250268529,1,261
351.32122507122506,92.65099715099716,2,261
137.10576923076923,568.6143162393163,1,262
351.570323488045,93.5225035161744,2,262
137.09646302250803,568.6463022508038,1,263
352.0454232622161,95.14728148657949,2,263
137.09646302250803,568.6463022508038,1,264
352.38399462004037,97.01210490921318,2,264
137.09646302250803,568.6463022508038,1,265
352.8737737083061,98.46500981033356,2,265
137.14178302900106,568.6788399570354,1,266
353.56697612732097,99.7261273209549,2,266
137.13548387096773,568.694623655914,1,267
353.7931488801054,100.8201581027668,2,267
137.13548387096773,568.694623655914,1,268
354.08800521512387,101.72294654498045,2,268
137.17780172413794,568.7284482758621,1,269
354.2584415584416,102.90194805194805,2,269
137.19201725997843,568.722761596548,1,270
353.801652892562,102.45798898071625,2,270
137.140708915145,568.7132116004296,1,271
353.63128096249113,101.66454352441613,2,271
137.13412017167383,568.6931330472103,1,272
353.6214488636364,100.71661931818181,2,272
137.13412017167383,568.6931330472103,1,273
353.6202440775305,100.44580043072506,2,273
137.13412017167383,568.6931330472103,1,274
353.5778894472362,100.448671931084,2,274
137.16918103448276,568.6346982758621,1,275
353.7290184921764,100.49217638691323,2,275
137.17494600431965,568.6166306695465,1,276
353.5736040609137,99.88542422044961,2,276
137.15675675675675,568.6216216216217,1,277
353.5026099925429,99.06562266964951,2,277
137.1414686825054,568.6209503239741,1,278
353.6337295690936,99.00891530460625,2,278
137.1889250814332,568.6742671009772,1,279
353.65214180206794,99.17651403249631,2,279
137.10860215053762,568.6279569892473,1,280
353.89283128167995,99.69949312092686,2,280
137.14531754574813,568.6835306781486,1,281
353.9360594795539,99.55762081784387,2,281
137.14331896551724,568.6950431034483,1,282
353.86219879518075,99.12349397590361,2,282
137.27391304347827,568.7402173913043,1,283
353.80760456273765,98.77034220532319,2,283
137.26372443487622,568.7481162540366,1,284
353.5483870967742,98.48617511520737,2,284
137.24811218985977,568.7562028047465,1,285
353.43412033511044,98.35110434120335,2,285
137.2543103448276,568.7489224137931,1,286
353.5563114134543,98.44595616024188,2,286
137.26049515608182,568.7395048439182,1,287
353.6341829085457,98.64092953523239,2,287
137.23655913978496,568.6989247311828,1,288
354.024645257655,99.04256908140404,2,288
137.23655913978496,568.6989247311828,1,289
354.40117994100297,99.94026548672566,2,289
137.22269807280514,568.693790149893,1,290
354.85661764705884,100.73308823529412,2,290
137.22400857449088,568.6923901393354,1,291
354.9501488095238,100.43005952380952,2,291
137.24248927038627,568.6963519313305,1,292
355.1753484959648,100.34996331621423,2,292
137.38084874863983,568.5712731229597,1,293
355.18572469045887,100.39548434085943,2,293
137.34344528710727,568.6294691224268,1,294
355.2521613832853,100.47190201729107,2,294
137.34344528710727,568.6294691224268,1,295
355.31883024251067,100.50641940085592,2,295
137.1752688172043,568.5688172043011,1,296
355.5476858345021,100.5827489481066,2,296
137.15795206971677,568.6601307189543,1,297
355.6466113416321,100.70262793914246,2,297
137.15795206971677,568.6601307189543,1,298
356.03769705277585,101.0459218642906,2,298
137.15795206971677,568.6601307189543,1,299
356.3640081799591,101.33810497614179,2,299
137.09559613319013,568.5016111707841,1,300
356.4346629986245,101.1850068775791,2,300
137.08574490889603,568.465166130761,1,301
356.363321799308,101.01730103806229,2,301
137.12647374062166,568.4823151125402,1,302
356.47823082239114,101.06634416033172,2,302
137.11909871244634,568.4978540772532,1,303
356.6030323914542,101.3211578221916,2,303
137.10503751339763,568.4587352625938,1,304
356.75539083557953,101.94609164420486,2,304
137.09871244635193,568.4678111587983,1,305
356.878604963112,102.20590207914151,2,305
137.1907327586207,568.5269396551724,1,306
356.9782460910945,102.53772943575798,2,306
137.1907327586207,568.5269396551724,1,307
357.1293396868618,102.84002722940777,2,307
137.1907327586207,568.5269396551724,1,308
357.20405405405404,103.3108108108108,2,308
137.1516129032258,568.4935483870968,1,309
357.1937457511897,103.46295037389531,2,309
137.10944206008583,568.4613733905579,1,310
356.9614855570839,103.3101788170564,2,310
137.10944206008583,568.4613733905579,1,311
356.9066575154427,103.42210020590254,2,311
137.10944206008583,568.4613733905579,1,312
357.0204778156997,103.46962457337884,2,312
137.1225806451613,568.4279569892473,1,313
357.06042090970806,103.58384249830279,2,313
137.1225806451613,568.4279569892473,1,314
357.2138069705094,103.95308310991958,2,314
137.11385606874327,568.4425349087003,1,315
357.2462987886945,104.6049798115747,2,315
137.09625668449198,568.5187165775401,1,316
357.27542932628796,105.13540290620872,2,316
137.13612004287245,568.556270096463,1,317
357.16116248348743,105.45838837516513,2,317
137.13146551724137,568.5894396551724,1,318
357.07260726072604,105.65082508250825,2,318
137.11884368308353,568.5567451820128,1,319
357.1094890510949,105.95487723954878,2,319
137.1611170784103,568.5488721804511,1,320
356.70248488918736,105.4405641370047,2,320
137.20109289617486,568.6469945355191,1,321
356.6166892808684,105.03120759837178,2,321
137.37114537444933,568.75,1,322
356.4316151202749,104.78831615120275,2,322
137.36963696369637,568.7183718371837,1,323
356.3337979094077,104.57142857142857,2,323
137.30970556161395,568.8004362050164,1,324
355.86147186147184,104.04473304473305,2,324
137.28758169934642,568.7843137254902,1,325
355.5876211782252,102.94108873974646,2,325
137.28758169934642,568.7843137254902,1,326
355.11198120595145,100.85591229444009,2,326
137.25599128540304,568.7211328976035,1,327
354.54898911353035,98.87169517884915,2,327
137.25599128540304,568.7211328976035,1,328
354.4382183908046,97.55675287356321,2,328
137.27262813522356,568.6913849509269,1,329
354.52344827586205,97.73517241379311,2,329
137.2328618063112,568.6496191512514,1,330
354.3342877594846,97.12168933428777,2,330
137.19109663409338,568.6102062975027,1,331
353.8050266565118,95.70830159939071,2,331
137.25190839694656,568.5114503816794,1,332
353.9746153846154,94.71461538461539,2,332
137.22041259500543,568.5342019543974,1,333
354.2149460708783,94.6633281972265,2,333
137.20775026910655,568.4187298170075,1,334
354.2453703703704,94.60416666666667,2,334
137.2158968850698,568.3877551020408,1,335
354.19227738376674,94.0527974783294,2,335
137.20021528525297,568.4025834230355,1,336
354.192,93.4784,2,336
137.19806243272336,568.4015069967708,1,337
354.1530531324346,93.18715305313243,2,337
137.210355987055,568.3969795037756,1,338
354.14365522745413,92.92976855546688,2,338
137.17297297297299,568.3772972972973,1,339
354.2608695652174,92.52334943639292,2,339
137.33260393873084,568.5196936542669,1,340
354.25385239253853,92.08191403081914,2,340
137.4773980154355,568.5016538037486,1,341
354.4600326264274,91.77243066884176,2,341
137.625,568.487831858407,1,342
354.50940310711366,91.6091578086672,2,342
137.53685368536853,568.2926292629263,1,343
354.68714168714166,91.47174447174447,2,343
137.4570184983678,568.1730141458106,1,344
354.5852869846403,91.58690379951496,2,344
137.81132075471697,568.3285238623752,1,345
354.49367088607596,92.01424050632912,2,345
137.99655172413793,568.5793103448276,1,346
354.00866141732286,92.79133858267717,2,346
138.3674418604651,568.606976744186,1,347
353.43169398907105,93.46448087431693,2,347
138.3691037735849,568.496462264151,1,348
352.5814307458143,94.60730593607306,2,348
138.46315789473684,568.3578947368421,1,349
351.8369565217391,95.50698757763975,2,349
138.42136150234742,568.4201877934272,1,350
350.7330769230769,96.3076923076923,2,350
138.3711943793911,568.4156908665105,1,351
349.35839028094153,97.37585421412301,2,351
138.20949074074073,568.3738425925926,1,352
